path,type,spacing,unit
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.5572115885901842,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.5572115885901842,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.5572115885901842,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.69651448573773,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.7429487847869122,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.6036458876393661,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.5572115885901842,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.6036458876393661,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.6036458876393661,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,1.0679888781311861,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,1.2072917752787322,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.7429487847869122,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.5572115885901842,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.6500801866885482,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.69651448573773,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.69651448573773,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.69651448573773,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.5572115885901842,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.5572115885901842,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.8358173828852762,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.8822516819344581,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.6036458876393661,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,3.0646637372460126,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,3.2504009334427404,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.7893830838360942,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.7893830838360942,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.8358173828852762,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.6500801866885482,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.5572115885901842,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.510777289541002,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.510777289541002,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.7893830838360942,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.9286859809836402,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.7429487847869122,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.6036458876393661,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.5572115885901842,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.510777289541002,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.4643429904918201,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.510777289541002,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.5572115885901842,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.510777289541002,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.6036458876393661,$\mu$m
data/spikes/Oct_Image 7_RAW_ch00-2.tif,spikes,0.7429487847869122,$\mu$m
