path,type,spacing,unit
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,0.9477687292718042,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.0425456021989845,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.137322475126165,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.137322475126165,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.0425456021989845,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.3268762209805258,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.421653093907706,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.137322475126165,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.137322475126165,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.3268762209805258,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.421653093907706,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.421653093907706,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.3268762209805258,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.2320993480533453,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.421653093907706,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.5164299668348866,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.7059837126892476,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.6112068397620671,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.3268762209805258,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.2320993480533453,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.2320993480533453,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.3268762209805258,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.421653093907706,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.421653093907706,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.421653093907706,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.7059837126892476,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.7059837126892476,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.8007605856164277,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.6112068397620671,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.137322475126165,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.137322475126165,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.137322475126165,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.3268762209805258,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.421653093907706,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.5164299668348866,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.6112068397620671,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.7059837126892476,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.6112068397620671,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.3268762209805258,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.2320993480533453,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.137322475126165,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.137322475126165,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.0425456021989845,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.0425456021989845,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.137322475126165,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,2.748529314888232,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,2.843306187815412,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.5164299668348866,$\mu$m
data/spikes/Oct_Image 11_RAW_ch00-2.tif,spikes,1.7059837126892476,$\mu$m
