path,type,spacing,unit
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.4748933203353607,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.3911917503045879,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.4842598671834792,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.4748933203353607,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.384304620130411,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.2679072220694902,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.3911917503045879,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,0.9417778415172817,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,0.843825443348628,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.7025923787251773,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.4842598671834792,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.384304620130411,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,0.9417778415172817,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,0.874965114896419,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.3134486032209216,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.1133826976174925,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,0.843825443348628,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,0.874965114896419,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.9207380161334457,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,0.9628537961992706,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.2679072220694902,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.3134486032209216,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.9207380161334457,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.8026604827848194,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.0332396566836437,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.3152665260331367,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.1146695977168193,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.8026604827848194,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.0925861704374926,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.0332396566836437,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.0925861704374926,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,0.9820193899397158,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.7025923787251773,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.1133826976174925,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,0.9628537961992706,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.3152665260331367,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.2858713836534006,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.1146695977168193,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,0.9820193899397158,$\mu$m
data/golf/Oct_Image 8_RAW_ch00-4.tif,golf,1.2858713836534006,$\mu$m
