path,type,spacing,unit
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,0.6266522185665441,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.0195496450003776,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.7432381325798167,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.472682820556101,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.4796376777576308,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.9097560965849576,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,0.6266522185665441,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.5045795640480712,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.6219699313602594,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.9097560965849576,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.0195496450003776,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.5045795640480712,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.5540882535133356,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.7432381325798167,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.6219699313602594,$\mu$m
data/golf/Oct_Image 11_RAW_ch00-1.tif,golf,1.5540882535133356,$\mu$m
