path,type,spacing,unit
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,0.8595363084617811,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.8061034575335766,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,0.8595363084617811,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.1550936304558403,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.4794225054833603,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.9515902635100886,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.8061034575335766,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.1550936304558403,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,0.6787314901398801,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.1849100356752063,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.2447037194177943,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.8061034575335766,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.1621055112168703,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.4794225054833603,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,0.6787314901398801,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.7719120713476264,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.246238496473576,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.9515902635100886,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.1849100356752063,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.8061034575335766,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.7719120713476264,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.4748933203353607,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.3616808971674284,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.5302328542217989,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.1621055112168703,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.4748933203353607,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.2435513935548945,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.2447037194177943,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.246238496473576,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.3616808971674284,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.1772223018966022,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.5302328542217989,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.2435513935548945,$\mu$m
data/surface/Oct_Image 8_RAW_ch00-3.tif,surface,1.1772223018966022,$\mu$m
