path,type,spacing,unit
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.2815169894907885,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.2930971976154695,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.3687032904692118,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.861037075791815,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.2055953700197413,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.304574616727011,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.4168677616188317,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.5841063150538377,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.4071901908168865,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.304574616727011,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.3541033711788715,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.1732174685668746,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.7971954671487689,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.4489453080227195,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.862371631055321,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.3168956094086686,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.3541033711788715,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.6976674936472498,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,0.8250854332997105,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.6456477766854487,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.2815169894907885,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.4168677616188317,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.5841063150538377,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.8947746335681714,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.1732174685668746,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.6976674936472498,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.5460059976868332,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,0.909590163500382,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,0.9893996429743849,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.9175844359641077,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.7971954671487689,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,0.8250854332997105,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.5460059976868332,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.5841063150538377,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.4489453080227195,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.5841063150538377,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,0.909590163500382,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,0.5203995200718157,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.862371631055321,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,1.8947746335681714,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,0.9893996429743849,$\mu$m
data/surface/Oct_Image 7_RAW_ch00-1.tif,surface,0.5203995200718157,$\mu$m
